date,open,high,low,close,volume
2012/03/09,58.6533,59.0222,58.1368,59.0222,"22,731"
2012/03/12,59.1697,59.391,58.727,59.0222,"28,952"
2012/03/13,59.4648,59.9813,59.0959,59.9813,"48,137"
2012/03/14,60.7928,61.383,60.4977,61.383,"63,309"
2012/03/15,61.383,61.383,60.8666,61.383,"30,609"
2012/03/16,61.383,61.8257,59.8337,59.8337,"29,210"
2012/03/19,61.7519,62.1208,60.7928,61.7519,"37,508"
2012/03/20,61.9733,62.047,61.0879,61.383,"30,105"
2012/03/21,62.5635,62.8586,61.8257,62.6373,"76,183"
2012/03/22,62.711,63.2275,62.1946,62.8586,"38,057"
2012/03/23,62.711,63.0062,62.2684,63.0062,"29,495"
2012/03/26,62.7848,62.7848,60.8666,61.6782,"59,940"
2012/03/27,62.711,63.3013,62.1946,63.3013,"38,560"
2012/03/28,63.8177,63.8177,62.4159,63.0799,"28,304"
2012/03/29,62.3422,62.3422,61.5306,62.047,"49,939"
2012/03/30,61.7519,62.6373,61.1617,62.6373,"43,825"
2012/04/02,62.5635,62.8586,61.9733,62.7848,"23,685"
2012/04/03,62.711,62.711,61.8257,62.711,"31,283"
2012/04/05,61.4568,61.9733,61.3093,61.3093,"47,674"
2012/04/06,61.9733,61.9733,61.3093,61.8257,"34,112"
2012/04/09,60.4977,61.6782,60.4977,61.2355,"23,247"
2012/04/10,61.3093,61.6044,60.3502,60.4977,"33,387"
2012/04/11,60.4977,61.6044,60.2764,60.7928,"40,770"
2012/04/12,60.8666,61.0142,60.1288,60.9404,"39,454"
2012/04/13,61.5306,62.711,61.0142,62.6373,"44,743"
2012/04/16,62.4159,62.711,61.8257,62.6373,"19,776"
2012/04/17,62.6373,62.6373,61.5306,61.8257,"29,502"
2012/04/18,62.711,62.711,62.2684,62.711,"32,818"
2012/04/19,62.3422,63.3013,62.1946,63.3013,"31,617"
2012/04/20,62.711,63.2275,62.047,62.1946,"29,213"
2012/04/23,62.1208,62.4159,61.5306,62.1946,"20,351"
2012/04/24,61.8257,62.4159,61.6782,62.4159,"33,319"
2012/04/25,62.6373,62.6373,61.8995,62.1208,"49,611"
2012/04/26,62.1208,62.1208,61.6044,61.9733,"21,066"
2012/04/27,64.1866,66.2524,63.4488,63.4488,"118,848"
2012/04/30,63.6702,64.4817,63.2275,64.039,"47,647"
2012/05/02,64.1866,65.5884,64.039,65.2195,"48,249"
2012/05/03,65.2195,65.6622,64.8506,65.5884,"27,728"
2012/05/04,63.9653,64.9244,63.9653,64.6293,"37,719"
2012/05/07,63.8177,63.8177,62.711,63.1537,"47,917"
2012/05/08,63.4488,63.4488,62.2684,62.2684,"45,836"
2012/05/09,61.8995,62.8586,61.6044,62.4159,"41,263"
2012/05/10,62.711,63.2275,62.1946,62.9324,"28,688"
2012/05/11,63.2275,63.2275,62.3422,63.0799,"33,627"
2012/05/14,62.5635,63.0799,62.5635,63.0062,"14,135"
2012/05/15,63.0062,63.2275,62.047,63.0799,"30,739"
2012/05/16,62.1208,62.3422,61.5306,61.5306,"65,470"
2012/05/17,62.5635,62.7848,62.047,62.7848,"33,657"
2012/05/18,61.8995,61.8995,60.3502,60.3502,"57,620"
2012/05/21,59.7599,61.0879,59.7599,60.8666,"32,414"
2012/05/22,61.0142,61.1617,60.6453,60.6453,"33,977"
2012/05/23,59.7599,59.9075,58.2844,58.3582,"63,269"
2012/05/24,58.2106,59.4648,57.6204,59.4648,"40,984"
2012/05/25,58.8746,59.391,58.4319,59.0222,"28,279"
2012/05/28,59.0222,60.2764,58.8746,60.2026,"30,137"
2012/05/29,60.8666,61.383,60.4977,60.719,"41,171"
2012/05/30,60.2026,60.4977,59.2435,60.2764,"75,751"
2012/05/31,59.391,62.7848,58.8008,62.7848,"89,332"
2012/06/01,60.2764,60.2764,58.9484,58.9484,"66,924"
2012/06/04,56.4399,56.8826,56.1448,56.4399,"66,008"
2012/06/05,57.1777,57.6942,56.9564,57.6942,"37,616"
2012/06/06,57.6942,57.9893,57.1777,57.3991,"33,715"
2012/06/07,58.5795,58.8746,57.9893,58.8746,"47,699"
2012/06/08,56.8088,58.063,56.8088,57.4728,"35,987"
2012/06/11,58.9484,59.391,58.727,59.3173,"40,596"
2012/06/12,57.9155,58.8746,57.9155,58.5795,"38,319"
2012/06/13,59.6124,59.6124,58.6533,59.0222,"32,284"
2012/06/14,59.0222,59.1697,58.3582,58.4319,"31,161"
2012/06/15,58.4319,58.6533,57.6204,57.6204,"89,900"
2012/06/18,59.0222,59.7599,59.0222,59.6124,"33,737"
2012/06/19,59.6862,59.6862,59.0222,59.391,"28,910"
2012/06/20,59.9813,60.2026,59.391,60.2026,"35,326"
2012/06/21,59.391,59.7599,59.2435,59.4648,"27,063"
2012/06/22,59.0222,59.7599,58.9484,59.0959,"31,117"
2012/06/25,59.6124,59.6124,58.3582,58.727,"40,786"
2012/06/26,58.2844,58.3582,57.7679,58.063,"42,391"
2012/06/27,57.7679,58.6533,57.6942,58.5057,"32,770"
2012/06/28,59.0222,59.2435,58.6533,58.9484,"33,113"
2012/06/29,58.727,59.9813,58.5057,59.9813,"50,919"
2012/07/02,60.1288,61.7519,60.1288,61.4568,"64,377"
2012/07/03,61.6782,62.6373,61.5306,62.1208,"60,850"
2012/07/04,62.809,62.809,62.1204,62.1204,"44,220"
2012/07/05,62.7325,62.7325,61.7379,61.9674,"28,556"
2012/07/06,61.9674,61.9674,61.2789,61.8909,"38,187"
2012/07/09,61.1259,61.4319,60.8964,61.2024,"45,060"
2012/07/10,60.7434,61.1259,60.1314,60.5139,"37,141"
2012/07/11,59.7488,59.9018,59.2133,59.7488,"59,419"
2012/07/12,59.2898,59.2898,57.9128,57.9128,"69,235"
2012/07/13,57.3007,58.1423,56.9947,57.9893,"52,310"
2012/07/16,58.3718,58.3718,57.7598,57.7598,"41,994"
2012/07/17,56.9947,57.5303,56.9947,57.2242,"51,879"
2012/07/18,57.3772,57.6068,57.2242,57.2242,"38,710"
2012/07/19,58.7543,59.6723,58.7543,59.2898,"62,113"
2012/07/20,58.4483,58.9073,58.2953,58.6778,"49,932"
2012/07/23,57.4538,57.4538,56.4592,56.8417,"57,536"
2012/07/24,56.8417,57.2242,56.7652,57.2242,"39,973"
2012/07/25,57.3772,57.5303,56.9182,57.0712,"72,480"
2012/07/26,57.9128,58.6778,57.5303,58.3718,"47,155"
2012/07/27,59.5958,60.7434,59.0603,60.6669,"73,460"
2012/07/30,61.2024,61.5084,60.2844,60.4374,"51,381"
2012/07/31,60.0549,61.9674,60.0549,61.9674,"68,248"
2012/08/01,61.2789,61.5849,60.7434,61.2024,"43,525"
2012/08/03,60.8199,61.2789,60.5904,61.0494,"47,301"
2012/08/06,61.8909,62.3499,61.7379,61.8909,"58,469"
2012/08/07,62.1969,62.2734,61.7379,62.2734,"40,186"
2012/08/08,62.656,62.656,61.2789,61.5849,"40,138"
2012/08/09,62.1969,62.962,62.1969,62.962,"54,299"
2012/08/10,62.962,63.0385,62.1204,62.7325,"30,075"
2012/08/13,64.1095,64.1095,63.115,63.268,"30,295"
2012/08/14,63.4975,64.1095,63.3445,63.6505,"33,337"
2012/08/15,64.033,64.033,63.115,63.4975,"27,500"
2012/08/16,63.4975,63.8035,63.115,63.421,"28,242"
2012/08/17,63.4975,63.6505,62.7325,62.7325,"30,136"
2012/08/20,63.268,63.268,62.656,63.0385,"26,037"
2012/08/21,63.268,64.186,63.268,63.9565,"36,886"
2012/08/22,63.574,63.8035,62.656,63.0385,"33,635"
2012/08/23,63.0385,63.3445,62.8855,63.268,"22,367"
2012/08/24,62.962,62.962,62.503,62.7325,"25,494"
2012/08/27,63.421,63.88,63.0385,63.4975,"25,735"
2012/08/28,62.962,63.8035,62.7325,63.0385,"32,428"
2012/08/29,63.1915,63.4975,62.809,63.268,"18,467"
2012/08/30,62.962,63.6505,62.962,63.268,"46,031"
2012/08/31,63.0385,63.727,63.0385,63.727,"13,536"
2012/09/03,63.88,64.186,63.3445,64.186,"20,795"
2012/09/04,64.2625,64.2625,63.88,64.2625,"21,703"
2012/09/05,63.4975,63.727,62.656,62.7325,"43,302"
2012/09/06,63.3445,63.3445,61.9674,62.0439,"25,873"
2012/09/07,63.4975,64.186,63.3445,64.1095,"44,499"
2012/09/10,63.727,63.9565,63.6505,63.88,"23,048"
2012/09/11,64.4155,64.798,64.2625,64.5685,"31,624"
2012/09/12,64.645,64.951,64.645,64.645,"37,513"
2012/09/13,64.645,65.0276,64.645,65.0276,"29,680"
2012/09/14,65.4866,66.1751,65.4101,66.1751,"52,174"
2012/09/17,66.4811,66.5576,65.6396,66.1751,"26,567"
2012/09/18,66.1751,66.1751,65.3336,65.5631,"35,898"
2012/09/19,65.7161,66.0986,65.1041,65.7926,"43,594"
2012/09/20,65.7926,65.7926,65.1041,65.2571,"26,839"
2012/09/21,65.7926,66.1751,65.2571,65.5631,"51,084"
2012/09/24,65.5631,66.0986,65.1041,65.8691,"30,360"
2012/09/25,65.6396,65.9456,65.5631,65.7161,"35,919"
2012/09/26,65.3336,66.0986,65.0276,66.0986,"36,962"
2012/09/27,66.4046,67.1696,65.9456,67.0166,"55,641"
2012/09/28,67.7817,68.6997,67.7052,68.6997,"70,929"
2012/10/01,68.2407,68.2407,67.5521,68.0112,"38,173"
2012/10/02,68.2407,68.6997,68.0112,68.5467,"35,734"
2012/10/03,68.5467,68.7762,68.3172,68.6997,"32,589"
2012/10/04,68.7762,69.3117,68.4702,69.3117,"39,780"
2012/10/05,69.6177,69.8472,69.1587,69.6177,"42,175"
2012/10/08,69.6177,69.6177,68.0877,68.1642,"40,762"
2012/10/09,66.7106,67.7052,66.6341,66.6341,"61,216"
2012/10/11,65.1041,65.5631,64.8745,65.4101,"77,901"
2012/10/12,65.4866,66.0221,65.2571,66.0221,"24,739"
2012/10/15,65.8691,66.0986,65.3336,66.0986,"19,652"
2012/10/16,66.3281,66.9401,66.3281,66.9401,"29,927"
2012/10/17,67.1696,67.3226,66.1751,66.8636,"35,886"
2012/10/18,66.5576,67.4756,66.5576,67.3991,"23,090"
2012/10/19,65.9456,66.7871,65.9456,66.3281,"27,673"
2012/10/22,66.0221,66.0221,65.4866,65.7926,"21,235"
2012/10/23,65.7161,66.0221,65.4866,65.5631,"16,192"
2012/10/24,65.1041,66.0986,65.1041,65.3336,"30,208"
2012/10/25,65.3336,65.4866,64.645,64.8745,"39,418"
2012/10/26,66.1751,67.5521,66.0221,66.7871,"68,297"
2012/10/29,67.5521,68.1642,67.0166,67.3991,"37,746"
2012/10/30,67.9347,68.0877,67.0931,67.3226,"30,349"
2012/10/31,67.3226,67.9347,67.2461,67.8582,"26,035"
2012/11/01,67.7817,68.2407,67.0931,68.2407,"36,018"
2012/11/02,68.8527,68.9292,68.4702,68.7762,"39,106"
2012/11/05,68.7762,69.0822,67.9347,69.0822,"31,496"
2012/11/06,69.3117,69.3117,68.6232,69.1587,"26,410"
2012/11/07,69.2352,69.6177,68.8527,69.6177,"22,104"
2012/11/08,69.4647,69.5412,68.7762,69.2352,"39,982"
2012/11/09,69.0822,69.5412,68.4702,69.4647,"38,435"
2012/11/12,69.6177,70.2298,69.3117,69.8472,"29,957"
2012/11/13,69.6177,69.6177,68.3172,69.0822,"41,761"
2012/11/14,68.8527,69.5412,68.4702,69.2352,"31,098"
2012/11/15,68.7762,69.3117,68.0877,69.0057,"25,096"
2012/11/16,68.2407,69.0822,68.2407,69.0057,"33,802"
2012/11/19,68.6232,69.2352,68.6232,68.8527,"24,008"
2012/11/20,68.8527,69.1587,68.6997,69.1587,"21,474"
2012/11/21,69.0822,69.5412,68.2407,69.2352,"30,262"
2012/11/22,69.0822,69.8472,69.0822,69.8472,"20,798"
2012/11/23,70.0767,73.0604,70.0002,73.0604,"64,301"
2012/11/26,73.0604,73.1369,72.6013,72.9074,"40,021"
2012/11/27,72.3718,73.6724,72.1423,73.6724,"50,925"
2012/11/28,73.2899,73.5194,72.9074,73.3664,"63,210"
2012/11/29,73.4429,74.4374,73.0604,73.8254,"56,516"
2012/11/30,73.4429,75.585,73.3664,75.5085,"76,884"
2012/12/03,75.2024,75.432,74.0549,74.8964,"44,060"
2012/12/04,74.1314,74.3609,72.9074,73.9019,"43,075"
2012/12/05,72.3718,74.2844,72.3718,74.1314,"60,542"
2012/12/06,73.9019,74.1314,73.5194,73.9019,"33,501"
2012/12/07,74.2844,75.3555,74.2844,75.0494,"37,114"
2012/12/10,74.8964,74.9729,73.8254,73.8254,"30,865"
2012/12/11,74.4374,75.2024,73.9784,75.2024,"40,668"
2012/12/12,75.2024,75.3555,74.3609,75.279,"42,272"
2012/12/13,75.2024,76.044,74.8964,75.891,"45,585"
2012/12/14,75.1259,75.432,74.5904,75.279,"34,112"
2012/12/17,73.7489,74.7434,73.5959,74.2079,"46,715"
2012/12/18,72.6778,73.9784,72.6778,73.9784,"35,430"
2012/12/19,73.9784,74.4374,73.5959,74.4374,"27,889"
2012/12/20,73.5194,74.1314,72.7544,73.4429,"35,517"
2012/12/21,72.7544,73.8254,72.3718,72.5248,"34,754"
2012/12/22,73.2134,73.5959,72.6778,73.2134,"8,384"
2012/12/24,73.4429,73.7489,72.7544,72.8309,"17,215"
2012/12/25,73.4429,74.4374,73.1369,73.8254,"16,006"
2012/12/26,73.8254,74.4374,73.4429,73.4429,"12,055"
2012/12/27,73.5959,73.9784,73.0604,73.1369,"24,204"
2012/12/28,74.0549,74.2079,73.3664,74.2079,"25,705"
2013/01/02,74.6669,76.4265,74.2844,76.197,"40,647"
2013/01/03,76.8855,78.0331,76.503,77.268,"44,335"
2013/01/04,76.8855,77.6505,76.503,77.6505,"39,502"
2013/01/07,77.268,77.268,75.8145,76.8855,"42,328"
2013/01/08,76.197,76.503,75.6615,76.2735,"31,218"
2013/01/09,76.8855,76.8855,75.891,76.503,"26,417"
2013/01/10,76.4265,77.268,76.1205,77.268,"41,234"
2013/01/11,77.6505,77.6505,76.8855,77.268,"22,993"
2013/01/14,77.268,78.0331,76.503,78.0331,"23,575"
2013/01/15,78.0331,78.0331,76.35,76.8855,"36,015"
2013/01/16,76.8855,76.8855,75.891,75.891,"35,496"
2013/01/17,76.8855,77.268,75.3555,75.9675,"40,526"
2013/01/18,77.6505,77.6505,76.8855,77.6505,"49,874"
2013/01/21,77.268,77.268,76.503,76.8855,"17,310"
2013/01/22,77.268,77.268,76.4265,77.268,"21,946"
2013/01/23,77.6505,77.6505,76.503,77.268,"30,821"
2013/01/24,76.503,76.8855,75.891,76.4265,"40,653"
2013/01/25,76.4265,76.4265,74.9729,75.738,"48,674"
2013/01/28,75.5085,76.1205,75.432,75.9675,"29,190"
2013/01/29,76.503,77.6505,76.2735,77.268,"36,060"
2013/01/30,78.0331,78.0331,76.8855,77.6505,"28,862"
2013/01/31,76.8855,77.6505,76.503,77.6505,"42,489"
2013/02/01,77.6505,77.6505,76.8855,77.6505,"23,211"
2013/02/04,78.0331,78.7981,78.0331,78.7981,"35,257"
2013/02/05,78.7981,78.7981,77.6505,78.7981,"17,896"
2013/02/06,79.1806,80.3281,78.7981,80.3281,"32,330"
2013/02/18,81.8582,83.0058,81.4757,81.8582,"64,345"
2013/02/19,83.0058,83.0058,81.4757,81.8582,"22,103"
2013/02/20,83.0058,83.7708,82.6232,83.3883,"41,921"
2013/02/21,83.0058,83.0058,81.8582,81.8582,"30,551"
2013/02/22,81.0932,81.4757,80.3281,80.7107,"39,577"
2013/02/23,81.4757,82.2407,81.0932,81.8582,"10,174"
2013/02/25,81.4757,81.8582,80.3281,80.3281,"37,216"
2013/02/26,79.1806,80.3281,78.4156,79.1806,"38,498"
2013/02/27,78.0331,79.9456,77.268,79.9456,"81,358"
2013/03/01,78.7981,80.3281,78.4156,80.3281,"35,081"
2013/03/04,79.9456,79.9456,77.6505,78.0331,"55,265"
2013/03/05,79.1806,79.5631,78.4156,79.5631,"56,213"
2013/03/06,79.5631,79.9456,78.7981,79.5631,"38,026"
2013/03/07,79.1806,79.5631,78.7981,78.7981,"20,783"
2013/03/08,78.7981,79.9456,78.0331,79.1806,"46,036"
2013/03/11,78.0331,79.5631,78.0331,78.0331,"36,093"
2013/03/12,78.0331,78.7981,77.6505,78.4156,"30,064"
2013/03/13,78.4156,80.3281,78.0331,79.9456,"57,955"
2013/03/14,79.5631,79.9456,78.7981,79.5631,"33,067"
2013/03/15,80.3281,80.3281,78.7981,78.7981,"35,632"
2013/03/18,78.0331,78.0331,76.8855,76.8855,"44,188"
2013/03/19,77.268,77.6505,76.197,76.503,"50,765"
2013/03/20,76.1205,76.1205,75.585,75.585,"64,024"
2013/03/21,75.585,76.8855,75.5085,75.5085,"58,467"
2013/03/22,75.432,75.8145,74.9729,74.9729,"44,937"
2013/03/25,76.4265,76.8855,75.891,76.1205,"25,469"
2013/03/26,75.891,76.044,75.585,75.738,"27,220"
2013/03/27,75.738,76.8855,75.585,76.8855,"29,969"
2013/03/28,76.503,76.8855,75.9675,76.503,"29,558"
2013/03/29,76.503,77.268,76.35,76.8855,"19,003"
2013/04/01,77.268,78.0331,76.8855,77.268,"16,374"
2013/04/02,76.8855,77.268,76.35,76.8855,"22,334"
2013/04/03,77.6505,77.6505,76.503,76.8855,"27,097"
2013/04/08,75.738,76.1205,75.3555,75.3555,"58,367"
2013/04/09,74.9729,75.3555,74.5904,74.5904,"41,316"
2013/04/10,75.585,75.585,74.7434,75.2024,"36,746"
2013/04/11,75.738,77.6505,75.585,77.6505,"57,867"
2013/04/12,77.6505,77.6505,76.503,76.8855,"19,568"
2013/04/15,76.8855,77.268,75.8145,76.044,"23,440"
2013/04/16,75.1259,77.268,75.1259,76.8855,"35,918"
2013/04/17,77.6505,77.6505,76.2735,76.503,"35,897"
2013/04/18,76.503,77.268,76.044,76.4265,"33,083"
2013/04/19,80.7107,81.4757,80.7107,81.4757,"66,950"
2013/04/22,83.0058,83.7708,82.2407,83.0058,"72,502"
2013/04/23,81.4757,82.2407,80.7107,81.0932,"46,146"
2013/04/24,81.4757,81.8582,79.9456,81.0932,"35,495"
2013/04/25,81.0932,81.8582,80.7107,81.8582,"26,287"
2013/04/26,81.8582,83.3883,81.8582,83.0058,"36,776"
2013/04/29,83.0058,83.0058,82.2407,82.6232,"21,092"
2013/04/30,83.0058,83.7708,83.0058,83.7708,"34,612"
2013/05/02,84.1533,84.9183,83.3883,84.5358,"38,796"
2013/05/03,85.3008,86.0659,84.1533,84.1533,"36,621"
2013/05/06,85.3008,85.3008,84.5358,85.3008,"19,393"
2013/05/07,85.6834,86.4484,84.9183,86.0659,"22,448"
2013/05/08,86.0659,87.9784,86.0659,87.5959,"42,509"
2013/05/09,88.7435,88.7435,87.5959,87.9784,"27,606"
2013/05/10,87.9784,87.9784,86.8309,87.5959,"27,536"
2013/05/13,87.9784,88.361,87.2134,87.5959,"18,263"
2013/05/14,88.361,89.126,87.9784,88.361,"27,855"
2013/05/15,87.9784,88.7435,86.8309,87.9784,"29,107"
2013/05/16,87.9784,88.7435,86.4484,86.8309,"45,770"
2013/05/17,85.6834,86.8309,85.3008,86.8309,"19,316"
2013/05/20,86.0659,87.2134,86.0659,87.2134,"16,882"
2013/05/21,86.4484,86.8309,85.6834,86.0659,"17,238"
2013/05/22,86.0659,86.8309,84.9183,85.6834,"34,068"
2013/05/23,84.5358,85.3008,82.6232,82.6232,"46,874"
2013/05/24,83.7708,84.5358,83.0058,83.7708,"26,736"
2013/05/27,83.7708,85.6834,83.7708,85.6834,"19,161"
2013/05/28,85.6834,86.0659,83.7708,83.7708,"22,762"
2013/05/29,84.5358,85.6834,84.5358,84.9183,"16,781"
2013/05/30,84.9183,85.3008,83.7708,84.1533,"36,121"
2013/05/31,85.3008,85.3008,83.3883,83.7708,"37,205"
2013/06/03,82.6232,83.0058,81.4757,82.2407,"35,834"
2013/06/04,83.3883,84.1533,82.2407,83.3883,"27,476"
2013/06/05,83.7708,84.5358,83.0058,83.7708,"25,581"
2013/06/06,83.0058,83.7708,81.8582,82.2407,"34,251"
2013/06/07,82.6232,83.7708,82.6232,83.0058,"33,085"
2013/06/10,84.1533,84.1533,82.6232,83.0058,"21,941"
2013/06/11,84.1533,84.1533,82.6232,82.6232,"37,162"
2013/06/13,81.0932,81.8582,79.5631,79.9456,"61,059"
2013/06/14,80.3281,81.0932,79.9456,81.0932,"41,207"
2013/06/17,80.7107,81.0932,80.3281,81.0932,"23,014"
2013/06/18,80.3281,81.4757,79.9456,81.4757,"31,676"
2013/06/19,81.0932,81.4757,80.3281,80.7107,"22,084"
2013/06/20,80.3281,80.7107,79.1806,79.5631,"29,998"
2013/06/21,78.0331,79.1806,77.6505,79.1806,"39,844"
2013/06/24,78.4156,78.4156,76.503,77.268,"54,091"
2013/06/25,77.268,78.7981,77.268,77.268,"33,897"
2013/06/26,78.7981,79.5631,77.6505,77.6505,"55,865"
2013/06/27,78.7981,80.3281,78.7981,79.9456,"46,982"
2013/06/28,81.0932,84.9183,80.3281,84.9183,"74,514"
2013/07/01,83.3883,83.7708,82.6232,82.6232,"51,935"
2013/07/02,83.3883,84.1533,83.0058,84.1533,"44,982"
2013/07/03,84.1529,84.1529,82.9732,84.1529,"44,740"
2013/07/04,83.7597,84.1529,83.3665,84.1529,"24,500"
2013/07/05,84.5462,86.1191,84.1529,85.7259,"28,276"
2013/07/08,84.1529,84.9394,82.1867,82.58,"32,770"
2013/07/09,82.1867,83.7597,81.4003,83.3665,"35,511"
2013/07/10,82.1867,84.1529,82.1867,83.3665,"22,082"
2013/07/11,84.5462,86.1191,84.5462,86.1191,"56,918"
2013/07/12,86.1191,86.5124,85.3326,86.5124,"31,046"
2013/07/15,85.3326,86.1191,84.9394,86.1191,"33,373"
2013/07/16,85.3326,85.7259,84.1529,84.9394,"35,961"
2013/07/17,84.9394,85.7259,84.1529,85.7259,"40,121"
2013/07/18,84.5462,84.9394,82.9732,82.9732,"53,223"
2013/07/19,78.1757,78.4117,77.2319,77.2319,"123,330"
2013/07/22,77.0746,77.3892,76.2095,76.2882,"88,048"
2013/07/23,77.4679,79.8273,77.4679,78.6476,"85,595"
2013/07/24,79.0408,81.007,78.6476,80.2206,"58,355"
2013/07/25,80.2206,81.4003,79.4341,80.6138,"37,559"
2013/07/26,81.007,81.007,79.4341,80.6138,"31,817"
2013/07/29,78.6476,79.8273,78.6476,78.6476,"38,334"
2013/07/30,79.0408,80.6138,79.0408,80.2206,"33,871"
2013/07/31,79.8273,81.007,79.4341,80.6138,"36,997"
2013/08/01,80.2206,80.2206,78.6476,79.0408,"32,509"
2013/08/02,80.6138,81.007,78.6476,79.0408,"28,039"
2013/08/05,78.6476,79.8273,78.569,79.0408,"23,372"
2013/08/06,79.0408,79.0408,77.5465,77.7038,"42,787"
2013/08/07,77.4679,77.4679,76.2882,76.2882,"45,969"
2013/08/08,75.5017,76.3668,74.9512,75.8163,"55,873"
2013/08/09,78.6476,78.6476,75.8163,75.8163,"47,192"
2013/08/12,75.8163,76.0522,75.1871,75.5017,"33,454"
2013/08/13,75.5017,76.6028,75.5017,76.4455,"34,392"
2013/08/14,75.5017,76.5241,75.3444,76.1309,"44,023"
2013/08/15,75.8163,75.8163,74.9512,75.5017,"42,687"
2013/08/16,75.0298,76.6814,74.8725,75.8949,"37,698"
2013/08/19,75.1085,75.5803,74.9512,75.1085,"52,061"
2013/08/20,74.8725,75.0298,74.2433,74.2433,"42,471"
2013/08/22,73.1423,74.6366,73.0636,74.322,"60,311"
2013/08/23,75.2658,76.5241,75.1085,76.2882,"44,454"
2013/08/26,76.7601,76.7601,75.5803,76.1309,"18,698"
2013/08/27,75.5017,76.1309,75.1871,75.1871,"24,474"
2013/08/28,75.1871,76.5241,74.7939,76.1309,"35,977"
2013/08/29,76.2095,77.7825,76.2095,77.6252,"52,396"
2013/08/30,78.333,79.0408,77.7038,79.0408,"38,965"
2013/09/02,78.6476,80.2206,78.333,80.2206,"30,859"
2013/09/03,81.007,81.007,79.8273,80.2206,"33,838"
2013/09/04,79.0408,79.8273,78.6476,79.0408,"25,229"
2013/09/05,79.0408,79.8273,78.6476,79.8273,"35,890"
2013/09/06,80.2206,80.2206,79.4341,80.2206,"25,342"
2013/09/09,80.6138,81.007,79.4341,81.007,"33,083"
2013/09/10,81.007,82.1867,80.6138,82.1867,"37,392"
2013/09/11,81.007,82.1867,80.6138,82.1867,"41,349"
2013/09/12,81.007,82.1867,81.007,81.4003,"32,865"
2013/09/13,80.6138,81.007,80.2206,80.6138,"23,635"
2013/09/14,80.6138,81.4003,80.2206,80.6138,"5,222"
2013/09/16,81.7935,82.9732,81.7935,82.9732,"40,693"
2013/09/17,82.9732,82.9732,82.1867,82.9732,"25,467"
2013/09/18,82.58,82.9732,81.007,81.007,"34,987"
2013/09/23,81.007,83.3665,80.6138,82.9732,"57,281"
2013/09/24,82.58,82.9732,81.7935,82.58,"28,676"
2013/09/25,82.1867,82.1867,81.007,81.007,"35,289"
2013/09/26,81.4003,81.4003,79.8273,79.8273,"23,059"
2013/09/27,81.4003,81.4003,80.2206,81.007,"26,663"
2013/09/30,79.0408,80.2206,78.6476,79.0408,"46,224"
2013/10/01,79.0408,80.6138,79.0408,79.8273,"22,927"
2013/10/02,81.4003,81.4003,80.2206,81.007,"14,707"
2013/10/03,81.4003,83.3665,81.007,82.58,"50,840"
2013/10/04,82.1867,82.58,81.4003,81.7935,"21,986"
2013/10/07,81.4003,81.7935,80.2206,81.007,"24,399"
2013/10/08,81.4003,82.9732,81.007,82.58,"35,150"
2013/10/09,81.7935,82.9732,81.007,82.58,"26,186"
2013/10/11,82.58,84.5462,82.58,83.7597,"59,435"
2013/10/14,83.7597,83.7597,82.58,82.58,"18,800"
2013/10/15,83.7597,84.1529,83.3665,84.1529,"21,681"
2013/10/16,84.9394,84.9394,83.3665,83.3665,"19,077"
2013/10/17,84.5462,84.9394,84.1529,84.1529,"28,186"
2013/10/18,85.3326,86.5124,85.3326,86.5124,"60,125"
2013/10/21,87.2988,87.6921,86.1191,86.5124,"41,327"
2013/10/22,86.5124,87.6921,86.1191,87.6921,"39,837"
2013/10/23,87.2988,87.6921,86.5124,87.2988,"23,057"
2013/10/24,85.7259,86.5124,85.3326,86.5124,"21,570"
2013/10/25,85.3326,85.7259,83.7597,84.1529,"37,244"
2013/10/28,84.9394,86.1191,84.5462,86.1191,"21,241"
2013/10/29,85.3326,86.1191,84.9394,86.1191,"21,531"
2013/10/30,85.7259,86.5124,85.7259,86.5124,"16,768"
2013/10/31,85.3326,86.1191,84.9394,86.1191,"23,098"
2013/11/01,86.9056,86.9056,85.3326,86.1191,"10,870"
2013/11/04,84.9394,85.7259,84.9394,85.7259,"9,642"
2013/11/05,85.3326,85.7259,83.7597,83.7597,"21,861"
2013/11/06,83.7597,84.5462,83.7597,84.1529,"17,440"
2013/11/07,84.1529,84.5462,83.3665,84.1529,"15,944"
2013/11/08,82.58,83.7597,82.58,83.3665,"31,481"
2013/11/11,82.58,83.3665,82.1867,82.1867,"21,491"
2013/11/12,83.3665,83.3665,82.1867,82.58,"31,992"
2013/11/13,82.58,82.58,81.007,81.007,"26,708"
2013/11/14,81.7935,82.1867,81.4003,81.4003,"29,933"
2013/11/15,81.4003,82.1867,81.4003,81.7935,"19,904"
2013/11/18,82.1867,82.58,81.7935,81.7935,"25,297"
2013/11/19,82.1867,82.9732,81.7935,82.58,"34,510"
2013/11/20,81.7935,81.7935,80.6138,81.007,"46,675"
2013/11/21,80.2206,81.007,79.0408,79.4341,"57,002"
2013/11/22,78.6476,79.8273,78.6476,78.6476,"57,158"
2013/11/25,79.4341,80.6138,79.4341,79.4341,"30,949"
2013/11/26,80.2206,82.58,79.8273,81.4003,"47,194"
2013/11/27,82.58,82.9732,82.1867,82.58,"22,853"
2013/11/28,82.58,82.9732,82.1867,82.58,"22,995"
